Title,Category,Course Type,Skills,course_id
Earth Economics,Social Sciences,Course,"Earth Economics,Policy Development,Data Analysis,Policy Analysis,You will develop a good understanding about why we need Earth Economics in addition to traditional macroeconomics (nation-level) and microeconomics (individual and firm level,",earth_economics
Product Management Essentials,Business,Course,"Customer Development,Product Development,Marketing,Product Management,Leadership,",product_management_essentials
"Algorithms for Searching, Sorting, and Indexing",Computer Science,Course,"Analysis of Algorithms,Hashtables,Algorithm Design,Python Programming,Data Structure Design,",algorithms_for_searching_sorting_and_indexing
Econometrics: Methods and Applications,Data Science,Course,"Linear Regression,Time Series,Econometrics,Regression Analysis,",econometrics_methods_and_applications
Operations Analytics,Business,Course,"Simulation,Mathematical Optimization,Solver,Decision Tree,",operations_analytics
Containerized Applications on AWS,Information Technology,Course,"App Runner,Kubernetes,Containers,Amazon Elastic Container Registry,Microservices,",containerized_applications_on_aws
Data Science Math Skills,Math and Logic,Course,"Bayes' Theorem,Bayesian Probability,Probability,Probability Theory,",data_science_math_skills
Global Financing Solutions  (by EDHEC and Société Générale),Business,Course,"Syndication,project finance,Capital Market,Acquisition & Buy-Outs,Sustainability,",global_financing_solutions__by_edhec_and_société_g
React Basics,Computer Science,Course,"Web Application,Front-End Web Development,React (Web Framework),Application development,",react_basics
Probabilistic Graphical Models 1: Representation,Data Science,Course,"Bayesian Network,Graphical Model,Markov Random Field,",probabilistic_graphical_models_1_representation
Introduction to Enterprise Computing,Information Technology,Course,"Mainframe,z/OS,Enterprise Software,security,IBM Z,",introduction_to_enterprise_computing
ChatGPT for Beginners: Using AI For Market Research,Business,Project,"Business Analytics,Market Analysis,Business Strategy,Market Research,ChatGPT,",chatgpt_for_beginners_using_ai_for_market_research
Getting Started with Power BI Desktop,Business,Project,"Business Analytics,Data Analysis,Data Visualization (DataViz),power bi,Business Intelligence,",getting_started_with_power_bi_desktop
Coding for Beginners: An Easy Introduction,Computer Science,Project,"Basic Coding,Basic programming concepts,Programming Language,Python Programming,Computer Programming,",coding_for_beginners_an_easy_introduction
ChatGPT for Beginners: SciFi Writing with Dall-e,Computer Science,Project,"Critical Thinking,Creative Writing,AI communication,",chatgpt_for_beginners_scifi_writing_with_dalle
Excel for Beginners: Pivot Tables,Business,Project,"Spreadsheet,Microsoft Excel,",excel_for_beginners_pivot_tables
Cloud SQL for MySQL: Qwik Start,Data Science,Project,"MySQL,cloud sql,SQL Operations,",cloud_sql_for_mysql_qwik_start
Migrating to Cloud SQL from Amazon RDS for MySQL Using Database Migration Service,Information Technology,Project,"Database (DBMS),Google Cloud Platform,MySQL,",migrating_to_cloud_sql_from_amazon_rds_for_mysql_u
Cloud Spanner - Defining Schemas and Understanding Query Plans,Information Technology,Project,"Database (DBMS),Data Management,Google Cloud Platform,",cloud_spanner__defining_schemas_and_understanding_
Configure Replication and Enable Point-in-Time-Recovery for Cloud SQL for PostgreSQL,Information Technology,Project,"Postgresql,Google Cloud Platform,cloud sql,",configure_replication_and_enable_pointintimerecove
Migrate to Cloud SQL for PostgreSQL using Database Migration Service,Information Technology,Project,"Database (DBMS),Data Management,Google Cloud Platform,",migrate_to_cloud_sql_for_postgresql_using_database
Connect an App to a Cloud SQL for PostgreSQL Instance,Data Science,Project,"Postgresql,Kubernetes,cloud sql,",connect_an_app_to_a_cloud_sql_for_postgresql_insta
Cloud Spanner - Loading Data and Performing Backups,Information Technology,Project,"Database (DBMS),Dataflow,Data Management,Google Cloud Platform,",cloud_spanner__loading_data_and_performing_backups
Deploy a Modern Web App connected to a Cloud Spanner Instance,Information Technology,Project,"Node.Js,Database (DBMS),Google Cloud Platform,",deploy_a_modern_web_app_connected_to_a_cloud_spann
A Tour of Google Cloud Hands-on Labs,Information Technology,Project,"Cloud Platforms,Cloud Storage,Google Cloud Platform,",a_tour_of_google_cloud_handson_labs
Migrating On-premises MySQL Using a Continuous Database Migration Service Job,Information Technology,Project,"Database (DBMS),Google Cloud Platform,MySQL,",migrating_onpremises_mysql_using_a_continuous_data
Securing a Cloud SQL for PostgreSQL Instance,Information Technology,Project,"Cloud Computing Security,Database (DBMS),Google Cloud Platform,",securing_a_cloud_sql_for_postgresql_instance
Introduction to Data Analytics for Business,Data Science,Course,"Data Model,Data Quality,Data Analysis,SQL,",introduction_to_data_analytics_for_business
Fundamentals of Investing,Personal Development,Course,"Investment Fees,Diversification,Active vs. Passive Investing,Risk Aversion,Investment,",fundamentals_of_investing
Verb Tenses and Passives,Language Learning,Course,"English Grammar,Grammar,Perfect Tenses,English Language,",verb_tenses_and_passives
"Introduction to CAD, CAM, and Practical CNC Machining",Physical Science and Engineering,Course,"Manufacturing Process Management,Computer-Aided Design (CAD),Computer-Aided Manufacturing,Autodesk Fusion 360,Mechanical Engineering,",introduction_to_cad_cam_and_practical_cnc_machinin
AI For Medical Treatment,Data Science,Course,"treatment effect estimation,machine learning interpretation,Random Forest,natural language entity extraction,question-answering,",ai_for_medical_treatment
Introduction to Corporate Finance,Business,Course,"Discounted Cash Flow,Decision-Making,Corporate Finance,Cash Flow Analysis,",1introduction_to_corporate_finance
Algorithmic Toolbox,Computer Science,Course,"Dynamic Programming,Debugging,Software Testing,Algorithms,Computer Programming,",1algorithmic_toolbox
Regression Models,Data Science,Course,"Model Selection,Generalized Linear Model,Linear Regression,Regression Analysis,",regression_models
Managing Network Security,Information Technology,Course,"Wireless Security,Intrusion Detection System,Firewall (Computing),Computer Network,",managing_network_security
Digital Transformation,Business,Course,"Technology Disruption,Digital Trends,Competitive Lifecycle,Digital Strategy,Strategic Management,",1digital_transformation
Programming for the Internet of Things Project,Physical Science and Engineering,Course,"Arduino,Python Programming,Internet Of Things (IOT),Raspberry Pi,",programming_for_the_internet_of_things_project
"Twitter, LinkedIn, and YouTube Marketing",Business,Course,"Use LinkedIn Campaign Manager to optimize B2B advertising campaigns,Set up a YouTube channel,Use Ads Manager to create and optimize Twitter ads,Use social selling tactics to connect and engage with prospects,Build a personal brand on LinkedIn,",twitter_linkedin_and_youtube_marketing
Statistics for Genomic Data Science,Data Science,Course,"Statistics,Data Analysis,R Programming,Biostatistics,",statistics_for_genomic_data_science
Exploratory Data Analysis for Machine Learning,Data Science,Course,"Artificial Intelligence (AI),Machine Learning,Feature Engineering,Statistical Hypothesis Testing,Exploratory Data Analysis,",1exploratory_data_analysis_for_machine_learning
Introduction to Typography,Arts and Humanities,Course,"Creativity,Adobe Illustrator,History,Graphics,Adobe Indesign,",introduction_to_typography
Gestión con enfoque en riesgos en proyectos de desarrollo,Social Sciences,Course,"Gestión de proyectos,Gestión de riesgos,Análisis e identificación de riesgos,Priorización de riesgos,Planificación estratégica,",gestión_con_enfoque_en_riesgos_en_proyectos_de_des
Economics and Policies of Climate Change,Social Sciences,Course,"Understand the likely impacts on the real economy of the different courses of actions ahead of us,Evaluate projects on a portfolio basis the economic attractiveness of various abatement projects,Assess critically the economic desirability of different technologically feasible abatement technologies,Understand the various policy approaches involved in the transition to a low carbon economy including in particular ""cap & trade"" carbon markets,",economics_and_policies_of_climate_change
Advanced Styling with Responsive Design,Computer Science,Course,"Bootstrap (Front-End Framework),Responsive Web Design,JavaScript,Cascading Style Sheets (CSS),",advanced_styling_with_responsive_design
Design and Build a Data Warehouse for Business Intelligence Implementation,Data Science,Course,"Data Warehousing,Microstrategy,Data Warehouse,SQL,",design_and_build_a_data_warehouse_for_business_int
Building High-Performing Teams,Business,Course,"Team Building,Leadership,Emotional Intelligence,Team Management,",building_highperforming_teams
The Data Science of Health Informatics,Health,Course,"Data Science,Database (DBMS),Data Analysis,Health Informatics,data querying,",the_data_science_of_health_informatics
Business Transformation with Google Cloud,Business,Course,"Organizational Culture,Business Transformation,Business Value,Business Strategy,Business Case Analysis,",business_transformation_with_google_cloud
Introduction to Big Data,Data Science,Course,"Big Data,Apache Hadoop,Mapreduce,Cloudera,",introduction_to_big_data
Financing for Startup Businesses,Business,Course,"Startup Company,Microsoft Excel,Venture Capital Financing,Venture Capital,Finance,",financing_for_startup_businesses
Value-Based Care: Quality Improvement in Organizations,Health,Course,"Health Education,value-based healthcare,Quality Improvement,Public Health,Health Care,",valuebased_care_quality_improvement_in_organizatio
"Work Smarter, Not Harder: Time Management for Personal & Professional Productivity",Business,Course,"Task Management,Management,Planning,Plan,",work_smarter_not_harder_time_management_for_person
Evaluating User Interfaces,Computer Science,Course,"User Research,Heuristic Evaluation,User Interface Design (UI Design),User Interface,",evaluating_user_interfaces
Decentralized Finance (DeFi) Infrastructure,Business,Course,"Cryptography,Smart Contract,Decentralized Protocols,governance,Blockchain Mechanics,",decentralized_finance_defi_infrastructure
Machine Learning Algorithms with R in Business Analytics,Business,Course,"clustering,regression,R Programming,classification,prediction,",machine_learning_algorithms_with_r_in_business_ana
Startup Valuation Methods,Business,Course,"Valuation (Finance),Startup Company,Cash Flow Analysis,Entrepreneurship,Finance,",startup_valuation_methods
Research Instruments and Research Hypotheses,Business,Course,"Refine research instruments,Basic data analysis approaches,Manage the development and use of different research instruments,Familiarise with the elements of a research report,Construct and refine measurements,",research_instruments_and_research_hypotheses
C Programming: Getting Started - 1,Computer Science,Course,"computer programs/algorithms,Computer Programming,C Programming,",c_programming_getting_started__1
Supply Chain Planning,Business,Course,"Forecasting,Microsoft Excel,Planning,Demand Forecasting,",supply_chain_planning
Cyber Attack Countermeasures,Computer Science,Course,"Cybersecurity,Cryptography,Public-Key Cryptography,",cyber_attack_countermeasures
Foundations of Business Strategy,Business,Course,"Capabilities Analysis,Business Strategy,Competitive Position,Strategic Analysis,Industry Structure,",1foundations_of_business_strategy
Data Structures,Computer Science,Course,"Binary Search Tree,Priority Queue,Hash Table,Stack (Abstract Data Type),List,",data_structures
Positive Psychology: Applications and Interventions,Health,Course,"Character Strengths And Virtues,goal setting,Positive Psychology,Savoring,",positive_psychology_applications_and_interventions
Data Science in Real Life,Data Science,Course,"Statistics,Data Science,Data Analysis,Data Management,",data_science_in_real_life
Simple Regression Analysis in Public Health ,Health,Course,"P-Value,Proportional Hazards Model,Confounding,regression,",simple_regression_analysis_in_public_health_
Managing Cybersecurity Incidents and Disasters,Information Technology,Course,"Business Continuity,Disaster Recovery,Incident response planning,",managing_cybersecurity_incidents_and_disasters
Digital Fashion Industry,Business,Course,"Blockchain,Digital Fashion Design,Fashion E-Commerce,Artificial Intelligence (A.I.),3D Fashion Design,",digital_fashion_industry
Salesforce Capstone: Organization Integration,Business,Course,"Data Management,Cloud Integration,Data Security,Automation,Cloud Computing,",salesforce_capstone_organization_integration
Advanced Application Management with Red Hat OpenShift,Information Technology,Course,"Cloud Platforms,Cloud Applications,Kubernetes,Cloud Computing,",advanced_application_management_with_red_hat_opens
Project Planning and Execution,Business,Course,"Project Planning,Engineering management,budget management,Risk Management,Project Management,",project_planning_and_execution
Value-Based Care: Introduction to Value-Based Care and the U.S. Healthcare System,Health,Course,"Quality Measures,value-based healthcare,Healthcare Quality,Patient Care,Health Insurance,",valuebased_care_introduction_to_valuebased_care_an
Patent Law,Social Sciences,Course,"Innovation,Business Strategy,Reading a Patent,Competition,",patent_law
Meeting Investors' Goals,Business,Course,"Portfolio Construction,Investment Style,Cognitive Bias,Investment,",meeting_investors_goals
Combinatorics and Probability,Computer Science,Course,"Random Variable,Probability Interpretations,Probability,Combinatorics,",combinatorics_and_probability
Graph Analytics for Big Data,Data Science,Course,"Graph Theory,Neo4j,Analytics,Graph Database,",graph_analytics_for_big_data
La gestión de los riesgos y la administración de los cambios en el proyecto,Business,Course,"Project Management,Risk Management,Microsoft Project,Project Risk Management,",la_gestión_de_los_riesgos_y_la_administración_de_l
Natural Language Processing with Probabilistic Models,Data Science,Course,"Word2vec,Parts-of-Speech Tagging,N-gram Language Models,Autocorrect,",1natural_language_processing_with_probabilistic_mod
Robotics: Aerial Robotics,Physical Science and Engineering,Course,"Motion Planning,Robotics,Quadcoper,Matlab,",robotics_aerial_robotics
Introduction to Java and Object-Oriented Programming,Computer Science,Course,"Java Tools,Unit Testing,Java Programming,Object-Oriented Programming (OOP),Java Syntax,",introduction_to_java_and_objectoriented_programmin
SQL for Data Science Capstone Project,Data Science,Course,"Presentation Skills,Data Analysis,SQL,creating metrics,Exploratory Data Analysis,",sql_for_data_science_capstone_project
"Comparing Genes, Proteins, and Genomes (Bioinformatics III)",Health,Course,"Bioinformatics,Graph Theory,Bioinformatics Algorithms,Python Programming,",comparing_genes_proteins_and_genomes_bioinformatic
A Blueprint for Success – Your Video Pre-Production,Personal Development,Course,"Video Editing,Linear Editing,Video Production,video pre-production,",1a_blueprint_for_success__your_video_preproduction
Applied Text Mining in Python,Data Science,Course,"Natural Language Toolkit (NLTK),Text Mining,Python Programming,Natural Language Processing,",applied_text_mining_in_python
Google Cloud Fundamentals: Core Infrastructure,Information Technology,Course,"Google Compute Engine,Google App Engine (GAE),Google Cloud Platform,Cloud Computing,",1google_cloud_fundamentals_core_infrastructure
Design Thinking: Ideas to Action,Business,Course,"Strategic Thinking,Innovation,Innovation Management,Design Thinking,",design_thinking_ideas_to_action
Construction Scheduling,Business,Course,"Schedule,Linear Scheduling Method,Program Evaluation And Review Technique (PERT),Critical Path Method,",construction_scheduling
Explore Core Data Concepts in Microsoft Azure,Information Technology,Course,"Microsoft Azure,Data Management,Data Storage,Data Concepts,",explore_core_data_concepts_in_microsoft_azure
Computational Methods in Pricing and Model Calibration,Business,Course,"Interest Rate,model calibration,product pricing,option,",computational_methods_in_pricing_and_model_calibra
Fundamentals of Finance,Business,Course,"Manage Expense Control,Analyze Financial Statements,Create a Forecast,Identify Capital Resources,Effective Use of Labor,",fundamentals_of_finance
Software Product Management Capstone,Computer Science,Course,"Agile Software Development,Software Product Management,Software Project Management,Scrum (Software Development),",software_product_management_capstone
Data Visualization with Advanced Excel,Data Science,Course,"Dashboard (Business),Microsoft Excel,Data Virtualization,Data Visualization (DataViz),",data_visualization_with_advanced_excel
Object-Oriented Hierarchies in Java,Computer Science,Course,"Recursively Enumerable Set,Java Compiler,Javac,Java Programming,",objectoriented_hierarchies_in_java
Developing Cloud Native Applications,Computer Science,Course,"Devops,NoSQL,Git (Software),Cloud Infrastructure,Json,",developing_cloud_native_applications
Digital Forensics Essentials (DFE),Computer Science,Course,"Digital Forensics,Computer Forensics,",digital_forensics_essentials_dfe
Convolutional Neural Networks,Data Science,Course,"Deep Learning,Facial Recognition System,Convolutional Neural Network,Tensorflow,Object Detection and Segmentation,",1convolutional_neural_networks
Advanced Writing,Language Learning,Course,"Essay Writing,Academic Writing,Creative Writing,Writing,",advanced_writing
Strategic Career Self-Management,Personal Development,Course,"Self-Assessment,Career Development,Skills Management,personal strategy,Job Readiness,",strategic_career_selfmanagement
FPGA Capstone:  Building FPGA Projects,Physical Science and Engineering,Course,"Softcore Processor Design,Programmable Logic Design,",fpga_capstone__building_fpga_projects
Hypothesis Testing in Public Health ,Health,Course,"Confidence Interval,Statistical Hypothesis Testing,p values,sampling,",hypothesis_testing_in_public_health_
Magnetics for Power Electronic Converters,Physical Science and Engineering,Course,"Understand the fundamentals of magnetic components including inductors and transformers,Design and optimize inductors and transformers for switched-mode power converters,Analyze and model losses in magnetic components,",magnetics_for_power_electronic_converters
Scripting with Python and SQL for Data Engineering,Data Science,Course,"Database (DBMS),Python Programming,Web Scraping,MySQL,SQL,",scripting_with_python_and_sql_for_data_engineering
Project Management: The Basics for Success,Business,Course,"Project Management,Communication,Leadership,Team Management,",project_management_the_basics_for_success
Speaking to inform:  Discussing complex ideas with clear explanations and dynamic slides,Personal Development,Course,"Communication,Presentation,Speech,Public Speaking,",speaking_to_inform__discussing_complex_ideas_with_
Copyright Law in the Music Business,Business,Course,"Create music legally,Read Legal Documents,Leverage the copyright law to your advantage,Write a co-writing agreement,",copyright_law_in_the_music_business
Principles of Computing (Part 2),Computer Science,Course,"Recursion,Algorithms,Python Programming,Tree (Data Structure),",principles_of_computing_part_2
Marketing Mix Implementation Capstone ,Business,Course,"Pricing,Communication,Product Management,Marketing,",marketing_mix_implementation_capstone_
Wharton Entrepreneurship Capstone,Business,Course,"Sales Presentation,Elevator Pitch,Finance,Entrepreneurship,",wharton_entrepreneurship_capstone
Modern Data Warehouse Analytics in Microsoft Azure,Information Technology,Course,"Data Visualization Software,Data Warehousing,Analytics,Microsoft Azure,Data Visualization (DataViz),",modern_data_warehouse_analytics_in_microsoft_azure
Optimize ML Models and Deploy Human-in-the-Loop Pipelines,Data Science,Course,"Human-in-the-Loop Pipelines,Distributed Model Training and Hyperparameter Tuning,Cost Savings and Performance Improvements,A/B Testing and Model Deployment,Data Labeling at Scale,",optimize_ml_models_and_deploy_humanintheloop_pipel
Artificial Creativity,Computer Science,Course,"Artificial Intelligence (AI),Machine Learning,Design Thinking,Business Applications,Computational Creativity,",artificial_creativity
Forex - Trading Around the World,Business,Course,"FX Case Study,FX Trading,currency pairs,Foreign Exchange Market (FOREX),Monetary Policy,",forex__trading_around_the_world
Building Your Leadership Skills,Business,Course,"Confidence,Communication,Leadership,Human Resources (HR),",building_your_leadership_skills
AWS Cloud Technical Essentials,Information Technology,Course,"AWS Identity and Access Management,Networking on AWS,AWS Management Console,Cloud Computing,aws security,",1aws_cloud_technical_essentials
"Divide and Conquer, Sorting and Searching, and Randomized Algorithms",Computer Science,Course,"Algorithms,Randomized Algorithm,Sorting Algorithm,Divide And Conquer Algorithms,",1divide_and_conquer_sorting_and_searching_and_rando
Aromatherapy: Clinical Use of Essential Oils,Health,Course,"integrative healthcare,wellbeing,patient-centered care,improved symptom management,evidence-based practice,",aromatherapy_clinical_use_of_essential_oils
Diseño de Proyectos de Desarrollo,Social Sciences,Course,"Sostenbilidad,Gestión de proyectos,Diseño de Proyectos,Planificación estratégica,Evaluación de necesidades,",diseño_de_proyectos_de_desarrollo
Tools for Data Science,Data Science,Course,"Data Science,Github,Python Programming,Jupyter notebooks,Rstudio,",1tools_for_data_science
Linux System Administration with IBM Power Systems,Information Technology,Course,"Linux,Red Hat Enterprise Linux,virtualization,IBM Power Systems,Cloud Computing,",linux_system_administration_with_ibm_power_systems
Google Cloud Fundamentals: Core Infrastructure,Information Technology,Course,"Google Compute Engine,Google App Engine (GAE),Google Cloud Platform,Cloud Computing,",2google_cloud_fundamentals_core_infrastructure
Human Resources Management Capstone: HR for People Managers,Business,Course,"Human Resources (HR),Compensation Analysis,Performance Management,",human_resources_management_capstone_hr_for_people_
Sensor Manufacturing and Process Control,Physical Science and Engineering,Course,"Sensor manufacturing,PID control,MEMS hardware,MEMS sensors,Process Control,",sensor_manufacturing_and_process_control
Machine Learning: Regression,Data Science,Course,"Linear Regression,Ridge Regression,Lasso (Statistics),Regression Analysis,",machine_learning_regression
Inclusive Analytic Techniques,Business,Course,"Business Analytics,Gender Based Analysis,Qualitative and Quantitative Data Analysis,Stakeholder Analysis,community engagement,",inclusive_analytic_techniques
Autodesk Fusion 360 Integrated CAD/CAM/CAE,Physical Science and Engineering,Course,"Computer-Aided Design (CAD),Autodesk,3d modeling,Autocad,",autodesk_fusion_360_integrated_cadcamcae
"Data Wrangling, Analysis and AB Testing with SQL",Data Science,Course,"A/B Testing,Query String,Data Analysis,Predictive Analytics,SQL,",data_wrangling_analysis_and_ab_testing_with_sql
"Execution, persistence, privilege escalation and evasion",Information Technology,Course,"Persistence,Python Programming,privilege escalation and evasion,Cybersecurity,Execution,",execution_persistence_privilege_escalation_and_eva
Understanding Financial Statements: Company Position,Business,Course,"Accounting,Financial Statement,Balance Sheet,Accounting Terminology,",understanding_financial_statements_company_positio
Excel Power Tools for Data Analysis,Business,Course,"Microsoft Excel,Data Analysis,Big Data,Data Visualization (DataViz),power bi,",excel_power_tools_for_data_analysis
Introduction to Software Testing,Computer Science,Course,"Writing Test Plans,Writing Defect Reports,Understanding of Testing Theory,Writing Tests,Testing Vocabulary,",introduction_to_software_testing
"Everyday Excel, Part 1",Computer Science,Course,"Data Management,Spreadsheet,Microsoft Excel,Problem Solving,Real World,",everyday_excel_part_1
Designing the Organization,Business,Course,"Organizational Structure,Knowledge of General Business Functions,Organization Design,Organizational Theory,Strategic Management,",designing_the_organization
Developing a Google SRE Culture,Business,Course,"SRE Culture,Business Value,Organizational Culture,",developing_a_google_sre_culture
Project Management Project,Business,Course,"Schedule,Project Management,Risk Management,Budget,",project_management_project
Entrepreneurship 4: Financing and Profitability,Business,Course,"Venture Capital,Exit Strategy,Finance,Entrepreneurship,",entrepreneurship_4_financing_and_profitability
"Custom Models, Layers, and Loss Functions with TensorFlow",Data Science,Course,"Functional API,Custom Layers,Custom and Exotic Models with Functional API,Custom Loss Functions,",1custom_models_layers_and_loss_functions_with_tenso
Applied AI with DeepLearning,Data Science,Course,"Machine Learning,Deep Learning,Long Short-Term Memory (ISTM),Apache Spark,",applied_ai_with_deeplearning
A Technical Leader's Qualities and Effectiveness,Personal Development,Course,"Collaboration,Managing Stakeholders,Resilience,Relationships,Negotiation,",a_technical_leaders_qualities_and_effectiveness
Mathematical Biostatistics Boot Camp 2,Data Science,Course,"Statistics,Statistical Hypothesis Testing,Biostatistics,",mathematical_biostatistics_boot_camp_2
Build Better Generative Adversarial Networks (GANs),Data Science,Course,"Bias in GANs,StyleGANs,Pros and Cons of GANs,GANs Alternatives,GAN Evaluation,",build_better_generative_adversarial_networks_gans
Machine Learning: Classification,Data Science,Course,"Logistic Regression,Statistical Classification,Classification Algorithms,Decision Tree,",machine_learning_classification
Leading Teams: Building Effective Team Cultures,Business,Course,"Develop team culture,Navigate growth and change in teams,Create space for DEIB,Facilitate psychological safety,Manage motivation and engagement,",leading_teams_building_effective_team_cultures
Career Self-Management Advanced Certification,Personal Development,Course,"Skills Management,strategy,Personal Development,Personal Branding,Competence (Human Resources),",career_selfmanagement_advanced_certification
Brand New Brand,Arts and Humanities,Course,"Adobe Photoshop,Adobe Indesign,Graphics,Color Theory,",brand_new_brand
Managing the Organization,Business,Course,"Organizational Culture,Ethics,Decision-Making,Strategic Leadership,Organizational Change,",managing_the_organization
Critical Thinking Skills for the Professional,Business,Course,"Critical Thinking,Decision-Making,Problem Solving,Brainstorming,",critical_thinking_skills_for_the_professional
Social Media and Digital Marketing Fundamentals,Business,Course,"Digital transformation,Digital Marketing,Social Media Marketing,Content Marketing,Digital Strategy,",social_media_and_digital_marketing_fundamentals
Functional Programming Principles in Scala,Computer Science,Course,"Scala Programming,Recursion,Functional Programming,Immutable Data Types,Higher-Order Function,",functional_programming_principles_in_scala
Introduction to Cloud Computing,Information Technology,Course,"Cloud Native,Devops,Iaas PaaS Saas,Hybrid Multicloud,Cloud Computing,",1introduction_to_cloud_computing
Measuring the Success of a Patient Safety or Quality Improvement Project (Patient Safety VI),Health,Course,"Data Analysis,Performance Measurement,Project Evaluation,",measuring_the_success_of_a_patient_safety_or_quali
Financial Accounting: Advanced Topics,Business,Course,"Cash Flow,Financial Accounting,Cash Flow Statement,Financial Statement,",financial_accounting_advanced_topics
Immunology: Immune System and Infectious Diseases,Health,Course,"Immunology,Tumour immunity,Autoimmunity,Infectious Diseases,",immunology_immune_system_and_infectious_diseases
Public Speaking and Presentations ,Personal Development,Course,"Responding with an elevator pitch,Preparing an informative lecture,Delivering a persuasive speech,Engaging others with storytelling,",public_speaking_and_presentations_
Design Thinking for Innovation,Business,Course,"Strategic Thinking,Design Thinking,Innovation Management,Design Management,Innovation,",design_thinking_for_innovation
 Supervised Machine Learning: Classification,Data Science,Course,"Decision Tree,Ensemble Learning,Classification Algorithms,Supervised Learning,Machine Learning (ML) Algorithms,",_supervised_machine_learning_classification
Effective Business Presentations with Powerpoint,Business,Course,"Data Analysis,Communication,Presentation Design,Presentation,",effective_business_presentations_with_powerpoint
Python Project for Data Science,Data Science,Course,"Data Science,Python Programming,Data Analysis,Pandas,Jupyter notebooks,",1python_project_for_data_science
Introduction to Management Consulting,Business,Course,"Business Case,Business Analytics,Management Consulting,Problem Solving,Consulting,",introduction_to_management_consulting
Firm Level Economics: Consumer and Producer Behavior,Business,Course,"Economics,Consumer Behaviour,Supply And Demand,Cost,",firm_level_economics_consumer_and_producer_behavio
Designing the Organization,Business,Course,"Organizational Structure,Knowledge of General Business Functions,Organization Design,Organizational Theory,Strategic Management,",1designing_the_organization
Introduction to Python Programming,Computer Science,Course,"Python Tools,Python Syntax And Semantics,Programming Principles,Python Programming,Computer Programming,",1introduction_to_python_programming
"Image Segmentation, Filtering, and Region Analysis",Physical Science and Engineering,Course,"Image Processing,Image Segmentation,region analysis,image filtering,",image_segmentation_filtering_and_region_analysis
Building a Data Science Team,Data Science,Course,"Team Building,Data Science,Management,Team Management,",building_a_data_science_team
"Excel/VBA for Creative Problem Solving, Part 1",Computer Science,Course,"Microsoft Excel Vba,Computer Programming,Problem Solving,Debugging,",1excelvba_for_creative_problem_solving_part_1
The Art of Negotiation,Business,Course,"Win-Win Game,Negotiation,Planning,Principled Negotiation,",the_art_of_negotiation
Positive Psychology Specialization Project: Design Your Life for Well-being,Health,Course,"Character Strengths And Virtues,Flourishing,Positive Psychology,Personal Development,",positive_psychology_specialization_project_design_
Managing Project Risks and Changes,Business,Course,"Project Management,Change Control,Risk Management,Change Management,",managing_project_risks_and_changes
Renewable Energy Projects,Physical Science and Engineering,Course,"Renewable Energy,Project Execution,Project Operations,Project Feasibility,Project Management,",renewable_energy_projects
Multiple Regression Analysis in Public Health ,Health,Course,"effect modifcation,Proportional Hazards Model,Regression Analysis,Spline approach,",multiple_regression_analysis_in_public_health_
Exploratory Data Analysis,Data Science,Course,"Cluster Analysis,Ggplot2,R Programming,Exploratory Data Analysis,",exploratory_data_analysis
Decision-Making: Blending Art & Science,Business,Course,"Decision-Making,Management,Strategic Leadership,Learning How To Learn,Leadership Development,",decisionmaking_blending_art__science
Building Web Applications in Django,Computer Science,Course,"Django Template Language,GET & POST,Object-Oriented Programming (OOP),Cross-Site Scripting Forgery (CSRF),Django (Web Framework),",building_web_applications_in_django
Operations Analytics,Business,Course,"Simulation,Mathematical Optimization,Solver,Decision Tree,",1operations_analytics
Java Programming: Build a Recommendation System,Computer Science,Course,"Data Structure,Interfaces,Software Design,Java Programming,",java_programming_build_a_recommendation_system
Healthcare Organizations and the Health System,Health,Course,"Pharmacy Healthcare Organization Operations,Public Health and Wellness Healthcare Organization Operations,Medical Healthcare Organization Operations,Healthcare Administration,Dental Healthcare Organization Operations,",healthcare_organizations_and_the_health_system
Introduction to Supply Chain Finance & Blockchain Technology,Business,Course,"Blockchain Technology Implementation,Foreign Currency Risk Management,Accounts Receivable Management,Accounts Payable Management,Trade Finance Management,",introduction_to_supply_chain_finance__blockchain_t
RPA Basics and Introduction to UiPath,Computer Science,Course,"Uipath,Studio,Automation,Workflow,rpa,",rpa_basics_and_introduction_to_uipath
Symptom Management in Palliative Care,Health,Course,"symptom management,Communication,patient-centered care,Symptom Assessment,",symptom_management_in_palliative_care
User Experience: Research & Prototyping,Computer Science,Course,"User Research,Persona (User Experience),User Experience (UX),Human–Computer Interaction,",user_experience_research__prototyping
Executive Data Science Capstone,Business,Course,"Data Science,Data Analysis,Management,Data Management,",executive_data_science_capstone
Data Science Methodology,Data Science,Course,"Data Science,Methodology,CRISP-DM,Data Analysis,Data Mining,",1data_science_methodology
Risk Management in Personal Finance,Personal Development,Course,"Estate Planning,Risk Management,Life Insurance,Health Insurance,Insurance,",risk_management_in_personal_finance
Fashion Retail Transformation,Business,Course,"Merchandising,omnichannel processes,Customer Journey Mapping,retail strategy,E-Commerce,",fashion_retail_transformation
Leading Change in Health Informatics,Health,Course,"Digital Health,Information Technology Planning,Health Informatics,Strategic Leadership,Health Care,",leading_change_in_health_informatics
Apache Spark (TM) SQL for Data Analysts,Data Science,Course,"Data Analysis,Spark SQL,SQL,",apache_spark_tm_sql_for_data_analysts
